offer_id,offer_len,token,loc,pos,pos_left,pos_right,token_len,all_upper,n_tokens,
2543,21,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2543,21,a,5,sp000,vmis000,np00000,1,FALSE,6,
2543,21,Miami,7,np00000,sp000,fg,5,FALSE,6,
2543,21,–,13,fg,np00000,zm,1,FALSE,6,
2543,21,$,15,zm,fg,dn0000,1,FALSE,6,
2543,21,"3,630",16,dn0000,zm,</p>,5,FALSE,6,
2544,25,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2544,25,a,5,sp000,vmis000,np00000,1,FALSE,6,
2544,25,Alemania,7,np00000,sp000,fg,8,FALSE,6,
2544,25,–,16,fg,np00000,zm,1,FALSE,6,
2544,25,$,18,zm,fg,z0,1,FALSE,6,
2544,25,"13,390",19,z0,zm,</p>,6,FALSE,6,
2545,22,CUN,0,np00000,<p>,sp000,3,TRUE,6,
2545,22,a,4,sp000,np00000,np00000,1,FALSE,6,
2545,22,Londres,6,np00000,sp000,fg,7,FALSE,6,
2545,22,–,14,fg,np00000,zm,1,FALSE,6,
2545,22,$,16,zm,fg,dn0000,1,FALSE,6,
2545,22,"8,990",17,dn0000,zm,</p>,5,FALSE,6,
2546,50,CDMX,0,np00000,<p>,cc,4,TRUE,11,
2546,50,y,5,cc,np00000,di0000,1,FALSE,11,
2546,50,muchas,7,di0000,cc,nc0p000,6,FALSE,11,
2546,50,ciudades,14,nc0p000,di0000,sp000,8,FALSE,11,
2546,50,de,19,sp000,nc0p000,np00000,2,FALSE,11,
2546,50,México,26,np00000,sp000,sp000,6,FALSE,11,
2546,50,a,11,sp000,np00000,np00000,1,FALSE,11,
2546,50,Madrid,35,np00000,sp000,fg,6,FALSE,11,
2546,50,-,41,fg,np00000,zm,1,FALSE,11,
2546,50,$,43,zm,fg,dn0000,1,FALSE,11,
2546,50,"14,918",44,dn0000,zm,</p>,6,FALSE,11,
2547,22,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2547,22,a,5,sp000,vmis000,np00000,1,FALSE,6,
2547,22,Japón,7,np00000,sp000,fg,5,FALSE,6,
2547,22,–,13,fg,np00000,zm,1,FALSE,6,
2547,22,$,15,zm,fg,dn0000,1,FALSE,6,
2547,22,"11,990",16,dn0000,zm,</p>,6,FALSE,6,
2548,21,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2548,21,a,5,sp000,vmis000,np00000,1,FALSE,6,
2548,21,Cuzco,7,np00000,sp000,fg,5,FALSE,6,
2548,21,–,13,fg,np00000,zm,1,FALSE,6,
2548,21,$,15,zm,fg,dn0000,1,FALSE,6,
2548,21,"7,707",16,dn0000,zm,</p>,5,FALSE,6,
2549,24,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2549,24,a,5,sp000,vmis000,np00000,1,FALSE,6,
2549,24,Barbados,7,np00000,sp000,fg,8,FALSE,6,
2549,24,–,16,fg,np00000,zm,1,FALSE,6,
2549,24,$,18,zm,fg,dn0000,1,FALSE,6,
2549,24,"8,891",19,dn0000,zm,</p>,5,FALSE,6,
2550,21,GDL,0,np00000,<p>,sp000,3,TRUE,6,
2550,21,a,4,sp000,np00000,np00000,1,FALSE,6,
2550,21,India,6,np00000,sp000,fg,5,FALSE,6,
2550,21,–,12,fg,np00000,zm,1,FALSE,6,
2550,21,$,14,zm,fg,dn0000,1,FALSE,6,
2550,21,"11,239",15,dn0000,zm,</p>,6,FALSE,6,
2551,26,CDMX,0,vmis000,<p>,sp000,4,TRUE,7,
2551,26,a,5,sp000,vmis000,np00000,1,FALSE,7,
2551,26,Punta,7,np00000,sp000,np00000,5,FALSE,7,
2551,26,Cana,13,np00000,np00000,fg,4,FALSE,7,
2551,26,–,18,fg,np00000,zm,1,FALSE,7,
2551,26,$,20,zm,fg,dn0000,1,FALSE,7,
2551,26,"9,900",21,dn0000,zm,</p>,5,FALSE,7,
2552,24,L,0,np00000,<p>,fp,1,TRUE,9,
2552,24,.,1,fp,np00000,np00000,1,FALSE,9,
2552,24,A,2,np00000,fp,fc,1,TRUE,9,
2552,24,.,1,fc,np00000,sp000,1,FALSE,9,
2552,24,a,5,sp000,fc,np00000,1,FALSE,9,
2552,24,Islandia,7,np00000,sp000,fg,8,FALSE,9,
2552,24,–,16,fg,np00000,zm,1,FALSE,9,
2552,24,$,18,zm,fg,dn0000,1,FALSE,9,
2552,24,"7,499",19,dn0000,zm,</p>,5,FALSE,9,
2553,25,CUN,0,np00000,<p>,sp000,3,TRUE,6,
2553,25,a,4,sp000,np00000,np00000,1,FALSE,6,
2553,25,Manchester,6,np00000,sp000,fg,10,FALSE,6,
2553,25,–,17,fg,np00000,zm,1,FALSE,6,
2553,25,$,19,zm,fg,dn0000,1,FALSE,6,
2553,25,"9,571",20,dn0000,zm,</p>,5,FALSE,6,
2554,23,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2554,23,a,5,sp000,vmis000,np00000,1,FALSE,6,
2554,23,Toronto,7,np00000,sp000,fg,7,FALSE,6,
2554,23,–,15,fg,np00000,zm,1,FALSE,6,
2554,23,$,17,zm,fg,w,1,FALSE,6,
2554,23,"6,865",18,w,zm,</p>,5,FALSE,6,
2555,22,CUN,0,np00000,<p>,sp000,3,TRUE,6,
2555,22,a,4,sp000,np00000,np00000,1,FALSE,6,
2555,22,Londres,6,np00000,sp000,fg,7,FALSE,6,
2555,22,–,14,fg,np00000,zm,1,FALSE,6,
2555,22,$,16,zm,fg,dn0000,1,FALSE,6,
2555,22,"8,690",17,dn0000,zm,</p>,5,FALSE,6,
2556,22,CUN,0,np00000,<p>,sp000,3,TRUE,6,
2556,22,a,4,sp000,np00000,np00000,1,FALSE,6,
2556,22,Bélgica,6,np00000,sp000,fg,7,FALSE,6,
2556,22,–,14,fg,np00000,zm,1,FALSE,6,
2556,22,$,16,zm,fg,dn0000,1,FALSE,6,
2556,22,"7,618",17,dn0000,zm,</p>,5,FALSE,6,
2557,34,CDMX,0,np00000,<p>,cc,4,TRUE,9,
2557,34,y,5,cc,np00000,np00000,1,FALSE,9,
2557,34,GDL,7,np00000,cc,sp000,3,TRUE,9,
2557,34,a,11,sp000,np00000,np00000,1,FALSE,9,
2557,34,Fukuoka,13,np00000,sp000,fg,7,FALSE,9,
2557,34,–,21,fg,np00000,zm,1,FALSE,9,
2557,34,$,23,zm,fg,dn0000,1,FALSE,9,
2557,34,"11,770",24,dn0000,zm,zm,6,FALSE,9,
2557,34,MXN,31,zm,dn0000,</p>,3,TRUE,9,
2558,32,CDMX,0,np00000,<p>,cc,4,TRUE,8,
2558,32,y,5,cc,np00000,np00000,1,FALSE,8,
2558,32,GDL,7,np00000,cc,sp000,3,TRUE,8,
2558,32,a,11,sp000,np00000,np00000,1,FALSE,8,
2558,32,Frankfurt,13,np00000,sp000,fg,9,FALSE,8,
2558,32,–,23,fg,np00000,zm,1,FALSE,8,
2558,32,$,25,zm,fg,z0,1,FALSE,8,
2558,32,"13,600",26,z0,zm,</p>,6,FALSE,8,
2559,19,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2559,19,a,5,sp000,vmis000,np00000,1,FALSE,6,
2559,19,NYC,7,np00000,sp000,fg,3,TRUE,6,
2559,19,–,11,fg,np00000,zm,1,FALSE,6,
2559,19,$,13,zm,fg,dn0000,1,FALSE,6,
2559,19,"3,760",14,dn0000,zm,</p>,5,FALSE,6,
2560,32,GDL,0,np00000,<p>,sp000,3,TRUE,8,
2560,32,a,4,sp000,np00000,np00000,1,FALSE,8,
2560,32,Bangkok,6,np00000,sp000,cc,7,FALSE,8,
2560,32,y,14,cc,np00000,np00000,1,FALSE,8,
2560,32,Phuket,16,np00000,cc,fg,6,FALSE,8,
2560,32,–,23,fg,np00000,zm,1,FALSE,8,
2560,32,$,25,zm,fg,dn0000,1,FALSE,8,
2560,32,"12,487",26,dn0000,zm,</p>,6,FALSE,8,
2561,20,CUN,0,np00000,<p>,sp000,3,TRUE,6,
2561,20,a,4,sp000,np00000,np00000,1,FALSE,6,
2561,20,Miami,6,np00000,sp000,fg,5,FALSE,6,
2561,20,–,12,fg,np00000,zm,1,FALSE,6,
2561,20,$,14,zm,fg,dn0000,1,FALSE,6,
2561,20,"1,990",15,dn0000,zm,</p>,5,FALSE,6,
2562,24,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2562,24,a,5,sp000,vmis000,np00000,1,FALSE,6,
2562,24,Vietnam,7,np00000,sp000,fg,7,FALSE,6,
2562,24,–,15,fg,np00000,zm,1,FALSE,6,
2562,24,$,17,zm,fg,dn0000,1,FALSE,6,
2562,24,"12,193",18,dn0000,zm,</p>,6,FALSE,6,
2563,27,CDMX,0,vmis000,<p>,sp000,4,TRUE,7,
2563,27,a,5,sp000,vmis000,da0000,1,FALSE,7,
2563,27,Los,7,da0000,sp000,np00000,3,FALSE,7,
2563,27,Angeles,11,np00000,da0000,fg,7,FALSE,7,
2563,27,–,19,fg,np00000,zm,1,FALSE,7,
2563,27,$,21,zm,fg,z0,1,FALSE,7,
2563,27,"4,149",22,z0,zm,</p>,5,FALSE,7,
2564,32,CDMX,0,vmis000,<p>,sp000,4,TRUE,8,
2564,32,a,5,sp000,vmis000,np00000,1,FALSE,8,
2564,32,Ciudad,7,np00000,sp000,sp000,6,FALSE,8,
2564,32,del,14,sp000,np00000,np00000,3,FALSE,8,
2564,32,Cabo,18,np00000,sp000,fg,4,FALSE,8,
2564,32,–,23,fg,np00000,zm,1,FALSE,8,
2564,32,$,25,zm,fg,z0,1,FALSE,8,
2564,32,"15,115",26,z0,zm,</p>,6,FALSE,8,
2565,24,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2565,24,a,5,sp000,vmis000,np00000,1,FALSE,6,
2565,24,Camboya,7,np00000,sp000,fg,7,FALSE,6,
2565,24,–,15,fg,np00000,zm,1,FALSE,6,
2565,24,$,17,zm,fg,dn0000,1,FALSE,6,
2565,24,"12,255",18,dn0000,zm,</p>,6,FALSE,6,
2566,26,CUN,0,np00000,<p>,sp000,3,TRUE,6,
2566,26,a,4,sp000,np00000,np00000,1,FALSE,6,
2566,26,Madrid,6,np00000,sp000,sp000,6,FALSE,6,
2566,26,desde,13,sp000,np00000,nc0p000,5,FALSE,6,
2566,26,$,19,nc0p000,sp000,z0,1,FALSE,6,
2566,26,"12,241",20,z0,nc0p000,</p>,6,FALSE,6,
2567,24,CDMX,0,vmis000,<p>,sp000,4,TRUE,7,
2567,24,a,5,sp000,vmis000,np00000,1,FALSE,7,
2567,24,San,7,np00000,sp000,np00000,3,FALSE,7,
2567,24,Juan,11,np00000,np00000,fg,4,FALSE,7,
2567,24,–,16,fg,np00000,zm,1,FALSE,7,
2567,24,$,18,zm,fg,dn0000,1,FALSE,7,
2567,24,"5,320",19,dn0000,zm,</p>,5,FALSE,7,
2568,27,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2568,27,A,5,sp000,vmis000,np00000,1,TRUE,6,
2568,27,HAWAII,7,np00000,sp000,sp000,6,TRUE,6,
2568,27,DESDE,14,sp000,np00000,zm,5,TRUE,6,
2568,27,$,20,zm,sp000,dn0000,1,FALSE,6,
2568,27,"11,284",21,dn0000,zm,</p>,6,FALSE,6,
2569,32,Los,0,da0000,<p>,np00000,3,FALSE,7,
2569,32,Ángeles,4,np00000,da0000,sp000,7,FALSE,7,
2569,32,a,12,sp000,np00000,np00000,1,FALSE,7,
2569,32,China,14,np00000,sp000,sp000,5,FALSE,7,
2569,32,desde,20,sp000,np00000,nc0p000,5,FALSE,7,
2569,32,$,26,nc0p000,sp000,dn0000,1,FALSE,7,
2569,32,"6,937",27,dn0000,nc0p000,</p>,5,FALSE,7,
2570,28,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2570,28,a,5,sp000,vmis000,np00000,1,FALSE,6,
2570,28,Namibia,7,np00000,sp000,sp000,7,FALSE,6,
2570,28,desde,15,sp000,np00000,nc0p000,5,FALSE,6,
2570,28,$,21,nc0p000,sp000,z0,1,FALSE,6,
2570,28,"15,791",22,z0,nc0p000,</p>,6,FALSE,6,
2571,26,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2571,26,a,5,sp000,vmis000,np00000,1,FALSE,6,
2571,26,Corea,7,np00000,sp000,sp000,5,FALSE,6,
2571,26,desde,13,sp000,np00000,nc0p000,5,FALSE,6,
2571,26,$,19,nc0p000,sp000,dn0000,1,FALSE,6,
2571,26,"12,807",20,dn0000,nc0p000,</p>,6,FALSE,6,
2572,105,¡,0,faa,<p>,di0000,1,FALSE,27,
2572,105,Todo,1,di0000,faa,np00000,4,FALSE,27,
2572,105,México,6,np00000,di0000,sp000,6,FALSE,27,
2572,105,a,13,sp000,np00000,np00000,1,FALSE,27,
2572,105,París,15,np00000,sp000,fg,5,FALSE,27,
2572,105,–,21,fg,np00000,zm,1,FALSE,27,
2572,105,$,23,zm,fg,z0,1,FALSE,27,
2572,105,"11,893",24,z0,zm,fat,6,FALSE,27,
2572,105,!,30,fat,z0,np00000,1,FALSE,27,
2572,105,(,32,np00000,fat,sp000,1,FALSE,27,
2572,105,Por,33,sp000,np00000,nc0p000,3,FALSE,27,
2572,105,$,23,nc0p000,sp000,z0,1,FALSE,27,
2572,105,"4,042",38,z0,nc0p000,vmip000,5,FALSE,27,
2572,105,agrega,44,vmip000,z0,dn0000,6,FALSE,27,
2572,105,6,51,dn0000,vmip000,nc0p000,1,FALSE,27,
2572,105,noches,53,nc0p000,dn0000,sp000,6,FALSE,27,
2572,105,de,60,sp000,nc0p000,nc0s000,2,FALSE,27,
2572,105,hotel,63,nc0s000,sp000,fc,5,FALSE,27,
2572,105,",",26,fc,nc0s000,sp000,1,FALSE,27,
2572,105,por,70,sp000,fc,zm,3,FALSE,27,
2572,105,$,23,zm,sp000,dn0000,1,FALSE,27,
2572,105,"2,766",75,dn0000,zm,sp000,5,FALSE,27,
2572,105,de,60,sp000,dn0000,nc0s000,2,FALSE,27,
2572,105,hostal,84,nc0s000,sp000,sp000,6,FALSE,27,
2572,105,con,91,sp000,nc0s000,nc0p000,3,FALSE,27,
2572,105,desayunos,95,nc0p000,sp000,nc0s000,9,FALSE,27,
2572,105,),104,nc0s000,nc0p000,</p>,1,FALSE,27,
2573,84,¡,0,faa,<p>,di0000,1,FALSE,21,
2573,84,Todo,1,di0000,faa,np00000,4,FALSE,21,
2573,84,México,6,np00000,di0000,sp000,6,FALSE,21,
2573,84,a,13,sp000,np00000,np00000,1,FALSE,21,
2573,84,Málaga,15,np00000,sp000,zm,6,FALSE,21,
2573,84,$,22,zm,np00000,z0,1,FALSE,21,
2573,84,"11,934",23,z0,zm,fat,6,FALSE,21,
2573,84,!,29,fat,z0,sp000,1,FALSE,21,
2573,84,Sin,31,sp000,fat,nc0s000,3,FALSE,21,
2573,84,escala,35,nc0s000,sp000,np00000,6,FALSE,21,
2573,84,EE.UU,42,np00000,nc0s000,pp000000,5,FALSE,21,
2573,84,(,48,pp000000,np00000,cc,1,FALSE,21,
2573,84,Y,49,cc,pp000000,sp000,1,TRUE,21,
2573,84,por,51,sp000,cc,zm,3,FALSE,21,
2573,84,$,22,zm,sp000,dn0000,1,FALSE,21,
2573,84,"2,590",56,dn0000,zm,vmip000,5,FALSE,21,
2573,84,agrega,62,vmip000,dn0000,nc0s000,6,FALSE,21,
2573,84,hotel,69,nc0s000,vmip000,z0,5,FALSE,21,
2573,84,7,75,z0,nc0s000,nc0p000,1,FALSE,21,
2573,84,noches,77,nc0p000,z0,aq0000,6,FALSE,21,
2573,84,),83,aq0000,nc0p000,</p>,1,FALSE,21,
2576,83,¡,0,faa,<p>,np00000,1,FALSE,21,
2576,83,CDMX,1,np00000,faa,sp000,4,TRUE,21,
2576,83,a,6,sp000,np00000,np00000,1,FALSE,21,
2576,83,Canadá,8,np00000,sp000,cc,6,FALSE,21,
2576,83,+,15,cc,np00000,np00000,1,FALSE,21,
2576,83,Islandia,17,np00000,cc,zm,8,FALSE,21,
2576,83,$,26,zm,np00000,dn0000,1,FALSE,21,
2576,83,"11,991",27,dn0000,zm,fat,6,FALSE,21,
2576,83,!,33,fat,dn0000,pp000000,1,FALSE,21,
2576,83,(,35,pp000000,fat,cc,1,FALSE,21,
2576,83,Y,36,cc,pp000000,sp000,1,TRUE,21,
2576,83,por,38,sp000,cc,rg,3,FALSE,21,
2576,83,sólo,42,rg,sp000,zm,4,FALSE,21,
2576,83,$,26,zm,rg,dn0000,1,FALSE,21,
2576,83,"6,305",48,dn0000,zm,vmip000,5,FALSE,21,
2576,83,agrega,54,vmip000,dn0000,dn0000,6,FALSE,21,
2576,83,6,48,dn0000,vmip000,nc0p000,1,FALSE,21,
2576,83,noches,63,nc0p000,dn0000,sp000,6,FALSE,21,
2576,83,de,70,sp000,nc0p000,nc0s000,2,FALSE,21,
2576,83,hospedaje,73,nc0s000,sp000,word,9,FALSE,21,
2576,83,),82,word,nc0s000,</p>,1,FALSE,21,
2577,87,¡,0,faa,<p>,np00000,1,FALSE,21,
2577,87,CDMX,1,np00000,faa,sp000,4,TRUE,21,
2577,87,a,6,sp000,np00000,np00000,1,FALSE,21,
2577,87,Vancouver,8,np00000,sp000,fg,9,FALSE,21,
2577,87,–,18,fg,np00000,zm,1,FALSE,21,
2577,87,$,20,zm,fg,z0,1,FALSE,21,
2577,87,"4,867",21,z0,zm,fat,5,FALSE,21,
2577,87,!,26,fat,z0,np00000,1,FALSE,21,
2577,87,Opción,28,np00000,fat,sp000,6,FALSE,21,
2577,87,de,35,sp000,np00000,nc0s000,2,FALSE,21,
2577,87,hostal,38,nc0s000,sp000,z0,6,FALSE,21,
2577,87,5,45,z0,nc0s000,nc0p000,1,FALSE,21,
2577,87,días,47,nc0p000,z0,cc,4,FALSE,21,
2577,87,y,52,cc,nc0p000,z0,1,FALSE,21,
2577,87,4,21,z0,cc,nc0p000,1,FALSE,21,
2577,87,noches,56,nc0p000,z0,sp000,6,FALSE,21,
2577,87,por,63,sp000,nc0p000,zm,3,FALSE,21,
2577,87,$,20,zm,sp000,dn0000,1,FALSE,21,
2577,87,"2,911",68,dn0000,zm,sp000,5,FALSE,21,
2577,87,con,74,sp000,dn0000,nc0p000,3,FALSE,21,
2577,87,desayunos,78,nc0p000,sp000,</p>,9,FALSE,21,
2578,100,¡,0,faa,<p>,np00000,1,FALSE,30,
2578,100,CDMX,1,np00000,faa,sp000,4,TRUE,30,
2578,100,a,6,sp000,np00000,np00000,1,FALSE,30,
2578,100,Xi,8,np00000,sp000,nc0s000,2,FALSE,30,
2578,100,’,10,nc0s000,np00000,sp000,1,FALSE,30,
2578,100,an,11,sp000,nc0s000,fc,2,FALSE,30,
2578,100,",",13,fc,sp000,np00000,1,FALSE,30,
2578,100,China,15,np00000,fc,fg,5,FALSE,30,
2578,100,–,21,fg,np00000,zm,1,FALSE,30,
2578,100,$,23,zm,fg,z0,1,FALSE,30,
2578,100,"13,503",24,z0,zm,fat,6,FALSE,30,
2578,100,!,30,fat,z0,np00000,1,FALSE,30,
2578,100,Opción,32,np00000,fat,sp000,6,FALSE,30,
2578,100,de,39,sp000,np00000,nc0s000,2,FALSE,30,
2578,100,hotel,42,nc0s000,sp000,dn0000,5,FALSE,30,
2578,100,12,48,dn0000,nc0s000,nc0p000,2,FALSE,30,
2578,100,días,51,nc0p000,dn0000,cc,4,FALSE,30,
2578,100,y,56,cc,nc0p000,dn0000,1,FALSE,30,
2578,100,11,58,dn0000,cc,nc0p000,2,FALSE,30,
2578,100,noches,61,nc0p000,dn0000,sp000,6,FALSE,30,
2578,100,por,68,sp000,nc0p000,zm,3,FALSE,30,
2578,100,$,23,zm,sp000,z0,1,FALSE,30,
2578,100,"4,319",73,z0,zm,np00000,5,FALSE,30,
2578,100,p,33,np00000,z0,fh,1,FALSE,30,
2578,100,/,80,fh,np00000,nc0s000,1,FALSE,30,
2578,100,persona,81,nc0s000,fh,pr000000,7,FALSE,30,
2578,100,(,89,pr000000,nc0s000,vaif000,1,FALSE,30,
2578,100,hab,90,vaif000,pr000000,dn0000,3,FALSE,30,
2578,100,doble,94,dn0000,vaif000,word,5,FALSE,30,
2578,100,),99,word,dn0000,</p>,1,FALSE,30,
2580,24,¡,0,faa,<p>,np00000,1,FALSE,8,
2580,24,CDMX,1,np00000,faa,sp000,4,TRUE,8,
2580,24,a,6,sp000,np00000,np00000,1,FALSE,8,
2580,24,Macau,8,np00000,sp000,fg,5,FALSE,8,
2580,24,–,14,fg,np00000,zm,1,FALSE,8,
2580,24,$,16,zm,fg,z0,1,FALSE,8,
2580,24,"14,012",17,z0,zm,fat,6,FALSE,8,
2580,24,!,23,fat,z0,</p>,1,FALSE,8,
2581,89,¡,0,faa,<p>,np00000,1,FALSE,22,
2581,89,CDMX,1,np00000,faa,sp000,4,TRUE,22,
2581,89,a,6,sp000,np00000,np00000,1,FALSE,22,
2581,89,Medellín,8,np00000,sp000,zm,8,FALSE,22,
2581,89,$,17,zm,np00000,z0,1,FALSE,22,
2581,89,"3,652",18,z0,zm,fat,5,FALSE,22,
2581,89,!,23,fat,z0,z0,1,FALSE,22,
2581,89,(,25,z0,fat,np00000,1,FALSE,22,
2581,89,Opción,26,np00000,z0,np00000,6,FALSE,22,
2581,89,Hotel,33,np00000,np00000,z0,5,FALSE,22,
2581,89,3,18,z0,np00000,nc0p000,1,FALSE,22,
2581,89,noches,41,nc0p000,z0,fc,6,FALSE,22,
2581,89,",",19,fc,nc0p000,dn0000,1,FALSE,22,
2581,89,2,22,dn0000,fc,nc0p000,1,FALSE,22,
2581,89,personas,51,nc0p000,dn0000,cc,8,FALSE,22,
2581,89,y,60,cc,nc0p000,nc0p000,1,FALSE,22,
2581,89,desayunos,62,nc0p000,cc,sp000,9,FALSE,22,
2581,89,por,72,sp000,nc0p000,zm,3,FALSE,22,
2581,89,$,17,zm,sp000,dn0000,1,FALSE,22,
2581,89,"1,748",77,dn0000,zm,zm,5,FALSE,22,
2581,89,pesos,83,zm,dn0000,word,5,FALSE,22,
2581,89,),88,word,zm,</p>,1,FALSE,22,
2584,114,¡,0,faa,<p>,np00000,1,FALSE,30,
2584,114,CDMX,1,np00000,faa,fc,4,TRUE,30,
2584,114,",",5,fc,np00000,np00000,1,FALSE,30,
2584,114,MTY,7,np00000,fc,fc,3,TRUE,30,
2584,114,",",5,fc,np00000,np00000,1,FALSE,30,
2584,114,TIJ,12,np00000,fc,cc,3,TRUE,30,
2584,114,y,16,cc,np00000,np00000,1,FALSE,30,
2584,114,GDL,18,np00000,cc,sp000,3,TRUE,30,
2584,114,a,22,sp000,np00000,np00000,1,FALSE,30,
2584,114,Atenas,24,np00000,sp000,fg,6,FALSE,30,
2584,114,–,31,fg,np00000,zm,1,FALSE,30,
2584,114,$,33,zm,fg,z0,1,FALSE,30,
2584,114,"13,240",34,z0,zm,fat,6,FALSE,30,
2584,114,!,40,fat,z0,rg,1,FALSE,30,
2584,114,2,37,rg,fat,np00000,1,FALSE,30,
2584,114,Opciones,44,np00000,rg,sp000,8,FALSE,30,
2584,114,de,53,sp000,np00000,nc0s000,2,FALSE,30,
2584,114,hotel,56,nc0s000,sp000,dn0000,5,FALSE,30,
2584,114,3,35,dn0000,nc0s000,nc0p000,1,FALSE,30,
2584,114,estrellas,64,nc0p000,dn0000,sp000,9,FALSE,30,
2584,114,desde,74,sp000,nc0p000,nc0p000,5,FALSE,30,
2584,114,$,33,nc0p000,sp000,dn0000,1,FALSE,30,
2584,114,"5,740",81,dn0000,nc0p000,zm,5,FALSE,30,
2584,114,pesos,87,zm,dn0000,fc,5,FALSE,30,
2584,114,",",5,fc,zm,z0,1,FALSE,30,
2584,114,2,37,z0,fc,nc0p000,1,FALSE,30,
2584,114,personas,96,nc0p000,z0,fc,8,FALSE,30,
2584,114,",",5,fc,nc0p000,dn0000,1,FALSE,30,
2584,114,6,106,dn0000,fc,nc0p000,1,FALSE,30,
2584,114,noches,108,nc0p000,dn0000,</p>,6,FALSE,30,
2585,32,¡,0,faa,<p>,di0000,1,FALSE,9,
2585,32,Todo,1,di0000,faa,np00000,4,FALSE,9,
2585,32,México,6,np00000,di0000,sp000,6,FALSE,9,
2585,32,a,13,sp000,np00000,np00000,1,FALSE,9,
2585,32,Madrid,15,np00000,sp000,fg,6,FALSE,9,
2585,32,–,22,fg,np00000,zm,1,FALSE,9,
2585,32,$,24,zm,fg,z0,1,FALSE,9,
2585,32,"15,628",25,z0,zm,fat,6,FALSE,9,
2585,32,!,31,fat,z0,</p>,1,FALSE,9,
2586,40,CDMX,0,vmis000,<p>,sp000,4,TRUE,12,
2586,40,a,5,sp000,vmis000,np00000,1,FALSE,12,
2586,40,Puerto,7,np00000,sp000,np00000,6,FALSE,12,
2586,40,Rico,14,np00000,np00000,fg,4,FALSE,12,
2586,40,–,19,fg,np00000,zm,1,FALSE,12,
2586,40,$,21,zm,fg,dn0000,1,FALSE,12,
2586,40,"5,454",22,dn0000,zm,faa,5,FALSE,12,
2586,40,¡,28,faa,dn0000,i,1,FALSE,12,
2586,40,Sem,29,i,faa,fp,3,FALSE,12,
2586,40,.,32,fp,i,np00000,1,FALSE,12,
2586,40,Santa,34,np00000,fp,fat,5,FALSE,12,
2586,40,!,39,fat,np00000,</p>,1,FALSE,12,
2588,23,L,0,np00000,<p>,fp,1,TRUE,9,
2588,23,.,1,fp,np00000,np00000,1,FALSE,9,
2588,23,A,2,np00000,fp,fc,1,TRUE,9,
2588,23,.,1,fc,np00000,sp000,1,FALSE,9,
2588,23,a,5,sp000,fc,np00000,1,FALSE,9,
2588,23,Bangkok,7,np00000,sp000,fg,7,FALSE,9,
2588,23,–,15,fg,np00000,zm,1,FALSE,9,
2588,23,$,17,zm,fg,dn0000,1,FALSE,9,
2588,23,"7,849",18,dn0000,zm,</p>,5,FALSE,9,
2589,42,CUN,0,np00000,<p>,sp000,3,TRUE,11,
2589,42,a,4,sp000,np00000,da0000,1,FALSE,11,
2589,42,La,6,da0000,sp000,np00000,2,FALSE,11,
2589,42,Habana,9,np00000,da0000,fg,6,FALSE,11,
2589,42,–,16,fg,np00000,zm,1,FALSE,11,
2589,42,$,18,zm,fg,dn0000,1,FALSE,11,
2589,42,"2,642",19,dn0000,zm,faa,5,FALSE,11,
2589,42,¡,25,faa,dn0000,np00000,1,FALSE,11,
2589,42,Vuelos,26,np00000,faa,aq0000,6,FALSE,11,
2589,42,directos,33,aq0000,np00000,fat,8,FALSE,11,
2589,42,!,41,fat,aq0000,</p>,1,FALSE,11,
2590,39,CDMX,0,vmis000,<p>,sp000,4,TRUE,11,
2590,39,a,5,sp000,vmis000,np00000,1,FALSE,11,
2590,39,India,7,np00000,sp000,fg,5,FALSE,11,
2590,39,–,13,fg,np00000,zm,1,FALSE,11,
2590,39,$,15,zm,fg,dn0000,1,FALSE,11,
2590,39,"8,621",16,dn0000,zm,faa,5,FALSE,11,
2590,39,¡,22,faa,dn0000,z0,1,FALSE,11,
2590,39,3,23,z0,faa,aq0000,1,FALSE,11,
2590,39,nuevas,25,aq0000,z0,nc0p000,6,FALSE,11,
2590,39,fechas,32,nc0p000,aq0000,fat,6,FALSE,11,
2590,39,!,38,fat,nc0p000,</p>,1,FALSE,11,
2591,21,GDL,0,np00000,<p>,sp000,3,TRUE,7,
2591,21,a,4,sp000,np00000,da0000,1,FALSE,7,
2591,21,La,6,da0000,sp000,np00000,2,FALSE,7,
2591,21,Paz,9,np00000,da0000,fg,3,FALSE,7,
2591,21,–,13,fg,np00000,zm,1,FALSE,7,
2591,21,$,15,zm,fg,dn0000,1,FALSE,7,
2591,21,"1,195",16,dn0000,zm,</p>,5,FALSE,7,
2592,39,CDMX,0,vmis000,<p>,sp000,4,TRUE,11,
2592,39,a,5,sp000,vmis000,np00000,1,FALSE,11,
